candidate_key,candidate,state,office,status,current_active,proposed_active,reason
New Jersey|House NJ-02|Tim Alexander,Tim Alexander,New Jersey,House NJ-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New Jersey|House NJ-02|Bill Finn,Bill Finn,New Jersey,House NJ-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New Jersey|House NJ-02|Zack Mullock,Zack Mullock,New Jersey,House NJ-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New Jersey|House NJ-01|Donald Norcross,Donald Norcross,New Jersey,House NJ-01,Incumbent,,In,status indicates candidate is still active/in the field
New Jersey|House NJ-01|Lonnie Affrime,Lonnie Affrime,New Jersey,House NJ-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New Jersey|House NJ-01|Damon Galdo,Damon Galdo,New Jersey,House NJ-01,Candidate,,In,status indicates candidate is still active/in the field
New Jersey|House NJ-01|Frankie Fonseca,Frankie Fonseca,New Jersey,House NJ-01,Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Mark Amodei,Mark Amodei,Nevada,House NV-02,Incumbent,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Teresa Benitez-Thompson,Teresa Benitez-Thompson,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Kathy Durham,Kathy Durham,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Gamaliel Zavala Enriquez,Gamaliel Zavala Enriquez,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Matthew Fonken,Matthew Fonken,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Gerold Gorman,Gerold Gorman,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Josh Hebert,Josh Hebert,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Mark Jolle,Mark Jolle,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Johnny E. Kerns,Johnny E. Kerns,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Greg Kidd,Greg Kidd,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Morgan Wadsworth,Morgan Wadsworth,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Samuel White,Samuel White,Nevada,House NV-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nevada|House NV-02|Lynn Chapman,Lynn Chapman,Nevada,House NV-02,Independent American Candidate,,In,status indicates candidate is still active/in the field
Nebraska|House NE-03|Adrian Smith,Adrian Smith,Nebraska,House NE-03,Incumbent,,In,status indicates candidate is still active/in the field
Nebraska|House NE-03|David Huebner,David Huebner,Nebraska,House NE-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Nebraska|House NE-03|Becky Stille,Becky Stille,Nebraska,House NE-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nebraska|House NE-03|Macey Budke,Macey Budke,Nebraska,House NE-03,Candidate,,In,status indicates candidate is still active/in the field
Nebraska|House NE-03|Mark Cohen,Mark Cohen,Nebraska,House NE-03,Candidate,,In,status indicates candidate is still active/in the field
Nebraska|House NE-03|David Else,David Else,Nebraska,House NE-03,Legal Marijuana NOW Candidate,,In,status indicates candidate is still active/in the field
Nebraska|House NE-01|Mike Flood,Mike Flood,Nebraska,House NE-01,Incumbent,,In,status indicates candidate is still active/in the field
Nebraska|House NE-01|Chris Backemeyer,Chris Backemeyer,Nebraska,House NE-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nebraska|House NE-01|Eric Moyer,Eric Moyer,Nebraska,House NE-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Nebraska|House NE-01|Nik Sandman,Nik Sandman,Nebraska,House NE-01,Candidate,,In,status indicates candidate is still active/in the field
Montana|House MT-02|Troy Downing,Troy Downing,Montana,House MT-02,Nominee,,In,status indicates candidate is still active/in the field
Montana|House MT-02|Sam Lux,Sam Lux,Montana,House MT-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Montana|House MT-02|Brian Miller,Brian Miller,Montana,House MT-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Montana|House MT-02|Jonathan Windy Boy,Jonathan Windy Boy,Montana,House MT-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Montana|House MT-02|Patrick McCracken,Patrick McCracken,Montana,House MT-02,Candidate,,In,status indicates candidate is still active/in the field
Montana|House MT-02|Michael Eisenhauer,Michael Eisenhauer,Montana,House MT-02,Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-08|Jason Smith,Jason Smith,Missouri,House MO-08,Incumbent,,In,status indicates candidate is still active/in the field
Missouri|House MO-08|Johnathon Tune,Johnathon Tune,Missouri,House MO-08,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-08|Frank Barnitz,Frank Barnitz,Missouri,House MO-08,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-08|Clayton Harbison,Clayton Harbison,Missouri,House MO-08,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-08|Jerry Cass,Jerry Cass,Missouri,House MO-08,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-08|Christopher Reichard,Christopher Reichard,Missouri,House MO-08,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-07|Eric Burlison,Eric Burlison,Missouri,House MO-07,Incumbent,,In,status indicates candidate is still active/in the field
Missouri|House MO-07|John Casey,John Casey,Missouri,House MO-07,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-07|Grayson Hunt,Grayson Hunt,Missouri,House MO-07,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-07|Missi Hesketh,Missi Hesketh,Missouri,House MO-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-06|Sam Graves,Sam Graves,Missouri,House MO-06,Incumbent,,In,status indicates candidate is still active/in the field
Missouri|House MO-06|James Ingram,James Ingram,Missouri,House MO-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-06|Josh Smead,Josh Smead,Missouri,House MO-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-06|Matt Levine,Matt Levine,Missouri,House MO-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-05|Emanuel Cleaver,Emanuel Cleaver,Missouri,House MO-05,Incumbent,,In,status indicates candidate is still active/in the field
Missouri|House MO-05|Hartzell Gray,Hartzell Gray,Missouri,House MO-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-05|Jordan Herrera,Jordan Herrera,Missouri,House MO-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-04|Mark Alford,Mark Alford,Missouri,House MO-04,Incumbent,,In,status indicates candidate is still active/in the field
Missouri|House MO-03|Bob Onder,Bob Onder,Missouri,House MO-03,Incumbent,,In,status indicates candidate is still active/in the field
Missouri|House MO-03|John Fraser,John Fraser,Missouri,House MO-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-03|Bethany Mann,Bethany Mann,Missouri,House MO-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
California|House CA-49|Julian Arellano,Julian Arellano,California,House CA-49,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-49|Mike Levin,Mike Levin,California,House CA-49,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-49|Star Parker,Star Parker,California,House CA-49,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-49|Eli Stern,Eli Stern,California,House CA-49,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-50|Hatim Arnous,Hatim Arnous,California,House CA-50,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-50|Timothy Bilash,Timothy Bilash,California,House CA-50,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-50|Stephen Cohen,Stephen Cohen,California,House CA-50,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-50|Adam Huntington,Adam Huntington,California,House CA-50,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-50|Aishwarya Mitra,Aishwarya Mitra,California,House CA-50,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-50|Ernesto Perez,Ernesto Perez,California,House CA-50,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-50|Scott Peters,Scott Peters,California,House CA-50,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-51|Mike Bucy,Mike Bucy,California,House CA-51,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-51|Sara Jacobs,Sara Jacobs,California,House CA-51,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-51|John-Samuel Williams,John-Samuel Williams,California,House CA-51,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-52|Jeff Belle,Jeff Belle,California,House CA-52,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-52|Frances Motiwalla,Frances Motiwalla,California,House CA-52,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-52|Juan Vargas,Juan Vargas,California,House CA-52,Incumbent,,In,status indicates candidate is still active/in the field
Missouri|House MO-02|Ann Wagner,Ann Wagner,Missouri,House MO-02,Incumbent,,In,status indicates candidate is still active/in the field
Missouri|House MO-02|Ryan Sheridan,Ryan Sheridan,Missouri,House MO-02,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-01|Wesley Bell,Wesley Bell,Missouri,House MO-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-01|Cori Bush,Cori Bush,Missouri,House MO-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Missouri|House MO-01|Carl Harris,Carl Harris,Missouri,House MO-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Mississippi|House MS-04|Mike Ezell,Mike Ezell,Mississippi,House MS-04,Nominee,,In,status indicates candidate is still active/in the field
Mississippi|House MS-04|Jeffrey Hulum III,Jeffrey Hulum III,Mississippi,House MS-04,Nominee,,In,status indicates candidate is still active/in the field
Mississippi|House MS-04|Carl Boyanton,Carl Boyanton,Mississippi,House MS-04,Candidate,,In,status indicates candidate is still active/in the field
Mississippi|House MS-03|Michael Guest,Michael Guest,Mississippi,House MS-03,Nominee,,In,status indicates candidate is still active/in the field
Mississippi|House MS-02|Bennie Thompson,Bennie Thompson,Mississippi,House MS-02,Nominee,,In,status indicates candidate is still active/in the field
Mississippi|House MS-02|Ron Eller,Ron Eller,Mississippi,House MS-02,Nominee,,In,status indicates candidate is still active/in the field
Mississippi|House MS-02|Bennie Foster Jr.,Bennie Foster Jr.,Mississippi,House MS-02,Candidate,,In,status indicates candidate is still active/in the field
Mississippi|House MS-01|Trent Kelly,Trent Kelly,Mississippi,House MS-01,Nominee,,In,status indicates candidate is still active/in the field
Mississippi|House MS-01|Geno Swindoll,Geno Swindoll,Mississippi,House MS-01,Nominee,,In,status indicates candidate is still active/in the field
Minnesota|House MN-08|Pete Stauber,Pete Stauber,Minnesota,House MN-08,Incumbent,,In,status indicates candidate is still active/in the field
Minnesota|House MN-08|Trina Swanson,Trina Swanson,Minnesota,House MN-08,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-08|Emanuel Anastos,Emanuel Anastos,Minnesota,House MN-08,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-08|Cyle Cramer,Cyle Cramer,Minnesota,House MN-08,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-08|Chad McKenna,Chad McKenna,Minnesota,House MN-08,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-08|Wendell Smith,Wendell Smith,Minnesota,House MN-08,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-07|Michelle Fischbach,Michelle Fischbach,Minnesota,House MN-07,Incumbent,,In,status indicates candidate is still active/in the field
Minnesota|House MN-07|Dave Hughes,Dave Hughes,Minnesota,House MN-07,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-07|Heather Keeler,Heather Keeler,Minnesota,House MN-07,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-07|Erik Osberg,Erik Osberg,Minnesota,House MN-07,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-06|Tom Emmer,Tom Emmer,Minnesota,House MN-06,Incumbent,,In,status indicates candidate is still active/in the field
Minnesota|House MN-06|Mike Foley,Mike Foley,Minnesota,House MN-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-06|Anson Amberson,Anson Amberson,Minnesota,House MN-06,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-06|Doug Chapin,Doug Chapin,Minnesota,House MN-06,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-06|Jeremy Wicklund,Jeremy Wicklund,Minnesota,House MN-06,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-06|Sierra Grandy,Sierra Grandy,Minnesota,House MN-06,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-06|Jeanne Hendricks,Jeanne Hendricks,Minnesota,House MN-06,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-06|Kelly Doss,Kelly Doss,Minnesota,House MN-06,Forward-Independence Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-05|Ilhan Omar,Ilhan Omar,Minnesota,House MN-05,Incumbent,,In,status indicates candidate is still active/in the field
Minnesota|House MN-05|Julie Le,Julie Le,Minnesota,House MN-05,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-05|Latonya Reeves,Latonya Reeves,Minnesota,House MN-05,DFL Primary Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-04|Betty McCollum,Betty McCollum,Minnesota,House MN-04,Incumbent,,In,status indicates candidate is still active/in the field
Minnesota|House MN-03|Kelly Morrison,Kelly Morrison,Minnesota,House MN-03,Incumbent,,In,status indicates candidate is still active/in the field
Minnesota|House MN-01|Brad Finstad,Brad Finstad,Minnesota,House MN-01,Incumbent,,In,status indicates candidate is still active/in the field
Minnesota|House MN-01|Jake Johnson,Jake Johnson,Minnesota,House MN-01,Candidate,,In,status indicates candidate is still active/in the field
Minnesota|House MN-01|Oliver Morlan,Oliver Morlan,Minnesota,House MN-01,Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-13|Shri Thanedar,Shri Thanedar,Michigan,House MI-13,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-13|Donavan McKinney,Donavan McKinney,Michigan,House MI-13,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-13|Shelby Campbell,Shelby Campbell,Michigan,House MI-13,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-13|Anita Belle,Anita Belle,Michigan,House MI-13,Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-12|Rashida Tlaib,Rashida Tlaib,Michigan,House MI-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-12|Byron Nolen,Byron Nolen,Michigan,House MI-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-12|Allen Downer,Allen Downer,Michigan,House MI-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-12|Shanelle Jackson,Shanelle Jackson,Michigan,House MI-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-11|Jeremy Moss,Jeremy Moss,Michigan,House MI-11,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-11|Aisha Farooqi,Aisha Farooqi,Michigan,House MI-11,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-11|John Torres,John Torres,Michigan,House MI-11,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-11|Don Ufford,Don Ufford,Michigan,House MI-11,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-09|Lisa McClain,Lisa McClain,Michigan,House MI-09,Incumbent,,In,status indicates candidate is still active/in the field
Michigan|House MI-09|Wyatt Clark,Wyatt Clark,Michigan,House MI-09,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-09|Ray Pooley,Ray Pooley,Michigan,House MI-09,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-09|Jasen Cartwright,Jasen Cartwright,Michigan,House MI-09,Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-06|Hillary Scholten,Hillary Scholten,Michigan,House MI-06,Incumbent,,In,status indicates candidate is still active/in the field
Michigan|House MI-06|Rob Zimmerman,Rob Zimmerman,Michigan,House MI-06,Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-05|Tim Walberg,Tim Walberg,Michigan,House MI-05,Incumbent,,In,status indicates candidate is still active/in the field
Michigan|House MI-05|Amir Hassan,Amir Hassan,Michigan,House MI-05,General Election Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-03|Hussein Berry,Hussein Berry,Michigan,House MI-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-03|Gus Tarraf,Gus Tarraf,Michigan,House MI-03,Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-02|John Moolenaar,John Moolenaar,Michigan,House MI-02,Incumbent,,In,status indicates candidate is still active/in the field
Michigan|House MI-02|Benjamin Ambrose,Benjamin Ambrose,Michigan,House MI-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-01|Jack Bergman,Jack Bergman,Michigan,House MI-01,Incumbent,,In,status indicates candidate is still active/in the field
Michigan|House MI-01|Matthew DenOtter,Matthew DenOtter,Michigan,House MI-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-01|Justin Michal,Justin Michal,Michigan,House MI-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-01|Callie Barr,Callie Barr,Michigan,House MI-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-01|Kyle Blomquist,Kyle Blomquist,Michigan,House MI-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-01|Wayne Stiles,Wayne Stiles,Michigan,House MI-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-01|Zebulon Featherly,Zebulon Featherly,Michigan,House MI-01,Candidate,,In,status indicates candidate is still active/in the field
Michigan|House MI-01|Thomas Latza,Thomas Latza,Michigan,House MI-01,Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-09|Bill Keating,Bill Keating,Massachusetts,House MA-09,Incumbent,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-09|Craig Swallow,Craig Swallow,Massachusetts,House MA-09,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-08|Stephen Lynch,Stephen Lynch,Massachusetts,House MA-08,Incumbent,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-08|Patrick Roath,Patrick Roath,Massachusetts,House MA-08,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-08|Walter Grochowski,Walter Grochowski,Massachusetts,House MA-08,Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-07|Ayanna Pressley,Ayanna Pressley,Massachusetts,House MA-07,Incumbent,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|Beth Andres-Beck,Beth Andres-Beck,Massachusetts,House MA-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|John Beccia,John Beccia,Massachusetts,House MA-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|Jamie Belsito,Jamie Belsito,Massachusetts,House MA-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|Rick Jakious,Rick Jakious,Massachusetts,House MA-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|Daniel Koh,Daniel Koh,Massachusetts,House MA-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|Mariah Lancaster,Mariah Lancaster,Massachusetts,House MA-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|Tram Nguyen,Tram Nguyen,Massachusetts,House MA-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|Rachel Creemers,Rachel Creemers,Massachusetts,House MA-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|Kevin Larivee,Kevin Larivee,Massachusetts,House MA-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|Micah Jones,Micah Jones,Massachusetts,House MA-06,Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-06|John Field,John Field,Massachusetts,House MA-06,Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-05|Katherine Clark,Katherine Clark,Massachusetts,House MA-05,Incumbent,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-05|Jonathan Paz,Jonathan Paz,Massachusetts,House MA-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-05|Tarik Samman,Tarik Samman,Massachusetts,House MA-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-04|Jake Auchincloss,Jake Auchincloss,Massachusetts,House MA-04,Incumbent,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-04|Ihssane Leckey,Ihssane Leckey,Massachusetts,House MA-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-04|Jason Poulos,Jason Poulos,Massachusetts,House MA-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-04|Chris Boyd,Chris Boyd,Massachusetts,House MA-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-04|Matthew Cook,Matthew Cook,Massachusetts,House MA-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-03|Lori Trahan,Lori Trahan,Massachusetts,House MA-03,Incumbent,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-03|Gaige Clark,Gaige Clark,Massachusetts,House MA-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-03|Gary Grossi,Gary Grossi,Massachusetts,House MA-03,Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-02|Jim McGovern,Jim McGovern,Massachusetts,House MA-02,Incumbent,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-01|Richard Neal,Richard Neal,Massachusetts,House MA-01,Incumbent,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-01|Jeromie Whalen,Jeromie Whalen,Massachusetts,House MA-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-01|Anthony Celata,Anthony Celata,Massachusetts,House MA-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-01|Jarret Dewberry,Jarret Dewberry,Massachusetts,House MA-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Massachusetts|House MA-01|Nathan Tracy,Nathan Tracy,Massachusetts,House MA-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-01|Andy Harris,Andy Harris,Maryland,House MD-01,Incumbent,,In,status indicates candidate is still active/in the field
Maryland|House MD-01|Chris Bruneau,Chris Bruneau,Maryland,House MD-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-01|Victor Guidice,Victor Guidice,Maryland,House MD-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-01|Dan Schwartz,Dan Schwartz,Maryland,House MD-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-01|George Walish,George Walish,Maryland,House MD-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-01|Randi White,Randi White,Maryland,House MD-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-03|Morgan McGarvey,Morgan McGarvey,Kentucky,House KY-03,Nominee,,In,status indicates candidate is still active/in the field
Kentucky|House KY-03|Daniel Cobble,Daniel Cobble,Kentucky,House KY-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-03|David Nichter,David Nichter,Kentucky,House KY-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-03|Donald Pay,Donald Pay,Kentucky,House KY-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-03|Maria Rodriguez,Maria Rodriguez,Kentucky,House KY-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-03|Oumou Diallo,Oumou Diallo,Kentucky,House KY-03,Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-02|Brett Guthrie,Brett Guthrie,Kentucky,House KY-02,Incumbent,,In,status indicates candidate is still active/in the field
Kentucky|House KY-02|Joshua Ferguson,Joshua Ferguson,Kentucky,House KY-02,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-02|Shay Perry-Adelmann,Shay Perry-Adelmann,Kentucky,House KY-02,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-02|William Dakota Compton,William Dakota Compton,Kentucky,House KY-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-02|Hank Linderman,Hank Linderman,Kentucky,House KY-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-01|James Comer,James Comer,Kentucky,House KY-01,Incumbent,,In,status indicates candidate is still active/in the field
Kentucky|House KY-01|Penny Arcos,Penny Arcos,Kentucky,House KY-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-01|David Sims,David Sims,Kentucky,House KY-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-01|Bob Sutherby,Bob Sutherby,Kentucky,House KY-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-04|Ron Estes,Ron Estes,Kansas,House KS-04,Incumbent,,In,status indicates candidate is still active/in the field
Kansas|House KS-04|Michael Gaynor,Michael Gaynor,Kansas,House KS-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-04|Katy Tyndell,Katy Tyndell,Kansas,House KS-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-04|Chris Carmichael,Chris Carmichael,Kansas,House KS-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-04|Cole Epley,Cole Epley,Kansas,House KS-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-04|Ryan Gilbert,Ryan Gilbert,Kansas,House KS-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-04|Jordan Mitchell,Jordan Mitchell,Kansas,House KS-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-04|Daniel Schneider,Daniel Schneider,Kansas,House KS-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
